"","target_id","b","qval","mean_obs"
"229","SNRPD3",-0.563190912674816,0.000856890858269046,7.91671396591215
"230","PSIP1",-0.563803304124625,5.81427275613839e-06,7.00124589152724
"231","MRPS5",-0.565520525958973,0.000196523634414965,7.19895176910012
"232","PGAM5",-0.566156975379532,1.27897282095814e-06,7.62788036854459
"233","ARMC7",-0.567012908256583,0.00153208721253818,5.30721540746053
"234","XDH",-0.567682155424084,8.97435200196767e-05,6.23815750630054
"235","THAP4",-0.570162808846633,0.00870497874018617,7.12745580772922
"236","COX5B",-0.572423902186537,0.0461672556346064,7.703636810392
"237","RPL7A",-0.5744039089492,0.00910333863757688,10.0286332126328
"238","GAS1",-0.574434399718309,0.0103299034459025,3.95268048344501
"239","NT5C3B",-0.574933444034281,0.00630036921073212,6.84528375117062
"240","PPP1R14B",-0.575049357026712,0.0266602898926913,8.19306541557266
"241","BCCIP",-0.585337716377107,4.43044741963471e-05,7.93115952841167
"242","THAP3",-0.585800843979545,0.0288402765483085,5.19272986569526
"243","SLC25A33",-0.593773339569485,4.77309013932537e-05,5.61242036851593
"244","PAK1IP1",-0.594904537997509,2.39173661615441e-06,6.80703967303646
"245","COL18A1",-0.596027574765406,0.0779062625741268,5.30397175059033
"246","ASF1B",-0.601692469769482,6.8928143369891e-07,7.10479186980247
"247","TSFM",-0.60220701144958,6.55159794919234e-06,6.74449948170483
"248","HAUS7",-0.603791391265671,0.0550600106604,6.09834723404012
"249","CHURC1-FNTB",-0.608317075872661,0.0737706905766204,5.45627164124812
"250","NMB",-0.608383651181097,0.0255610886853369,5.04841309151975
"251","ALYREF",-0.622759797172447,0.00455697022399379,7.6175570843066
"252","SYNM",-0.625664627799369,0.0252117440769163,3.40650489896506
"253","BCL3",-0.625951899638319,6.25490661823584e-05,5.3259534278431
"254","CLDN7",-0.632248264115458,5.56074954399937e-06,6.0591860512891
"255","TEAD4",-0.63402444433351,4.72137966245502e-06,6.29506687494927
"256","RRP1",-0.640724934752326,0.0108664483832053,7.01852150579321
"257","SDHB",-0.64769374319514,0.000656800863754315,7.66973721725749
"258","DHFR",-0.648585254734412,7.11847120827015e-09,7.97907656530424
"259","C9orf40",-0.650285755705982,0.000664553313804327,5.86140545788077
"260","CABLES1",-0.650879781922007,1.35052844891008e-05,5.32455413850672
"261","MARC1",-0.655670141100703,2.44392389813813e-06,5.72777917654091
"262","SERTAD4",-0.656780140028621,0.0359706332498675,3.43777623587126
"263","THAP11",-0.657402595368675,0.00010289180685671,6.51353167283678
"264","GMPR",-0.657790355183639,0.0985762576581534,2.69571842639825
"265","ADAMTSL4",-0.664004668804591,0.00029111692698462,5.05560521581983
"266","COCH",-0.664963105979776,0.00156392211797526,4.23200158673563
"267","DKK1",-0.670467211455554,5.00417990145613e-08,6.94041092664641
"268","NELFCD",-0.672094875707924,6.06725257990536e-09,7.48635239291075
"269","E2F2",-0.675062249297843,9.14761139424043e-07,5.88651722052191
"270","BAG2",-0.675146008931834,4.94759373704776e-08,6.88866596224517
"271","PIGW",-0.67534389480785,5.82767634289427e-06,5.87491817124282
"272","SLC20A1",-0.675707570799194,1.88303346655179e-09,8.8193788119243
